NMF,TotalAddLines,TotalDeleteLines,LC,LC_1,FileAdd,FileDelete,NAD,NUC,AGE,NMS,NMD,Entropy ,MLMF,NDVE,EXP,REXP,CommitComplexity,LastCommitComplexity,CFC,CommitTokenCount,LastCommitTokenCount,NCC,CommitMethodNum,LastCommitMethodNum,NFC,NIR,a2a,Tag
68,3511,3387,124,6898,1,4,5,62,323,5,38,5.336929742,466,1,1463,15,5065,48,5017,179355,1939,177416,1414,24,1390,1,95.41876371,Arch
67,3295,3522,227,6817,6,0,6,63,809,5,36,5.298706665,0,2,1458,9,4910,0,4910,179086,0,179086,1413,0,1413,1,95.43265095,Arch
67,3527,3298,229,6825,1,2,3,62,357,5,36,5.305095566,371,1,391,6,4931,42,4889,180487,1691,178796,1403,18,1385,0,95.43265095,Arch
68,3297,3529,232,6826,6,0,6,63,788,5,36,5.305846898,0,2,298,6,4985,0,4985,180959,0,180959,1438,0,1438,1,95.43265095,Arch
65,3513,3259,254,6772,1,2,3,62,349,5,35,5.27095746,371,1,1466,18,4942,42,4900,176012,1691,174321,1393,18,1375,1,95.43265095,Arch
68,3344,3510,166,6854,5,0,5,63,792,5,37,5.316068673,0,2,395,7,5329,0,5329,186667,0,186667,1536,0,1536,1,95.42073354,Arch
63,3506,3257,249,6763,0,2,2,62,344,5,34,5.262320196,371,1,392,7,4846,42,4804,173219,1691,171528,1362,18,1344,1,95.43461439,Arch
65,3269,3516,247,6785,2,0,2,63,849,5,35,5.277235839,0,2,396,8,4882,0,4882,173284,0,173284,1384,0,1384,1,95.43461439,Arch
65,3519,3272,247,6791,0,2,2,62,334,5,35,5.282751908,371,1,393,8,4900,42,4858,174841,1691,173150,1377,18,1359,0,95.43461439,Arch
68,3488,3517,29,7005,4,0,4,63,814,5,37,5.354541013,0,2,48,2,5075,0,5075,180507,0,180507,1447,0,1447,1,95.41902799,Arch
65,3519,3272,247,6791,0,2,2,62,334,5,35,5.282751908,371,1,46,0,4900,42,4858,174841,1691,173150,1377,18,1359,1,95.43621858,Arch
69,3304,3522,218,6826,4,0,4,63,810,5,37,5.309302311,0,2,398,10,5372,0,5372,192219,0,192219,1657,0,1657,1,95.43621858,Arch
65,3519,3272,247,6791,0,2,2,62,334,5,35,5.282751908,371,1,394,9,4900,42,4858,174841,1691,173150,1377,18,1359,1,95.43621858,Arch
65,3269,3516,247,6785,2,0,2,63,849,5,35,5.277235839,0,2,1460,11,4882,0,4882,173284,0,173284,1384,0,1384,0,95.43621858,Arch
65,3519,3272,247,6791,0,2,2,62,334,5,35,5.282751908,371,1,1469,21,4900,42,4858,174841,1691,173150,1377,18,1359,0,95.43621858,Arch
66,3270,3517,247,6787,2,0,2,63,845,5,35,5.279561993,0,2,1461,12,4957,0,4957,175175,0,175175,1409,0,1409,0,95.43621858,Arch
65,3519,3272,247,6791,0,2,2,62,334,5,35,5.282751908,371,1,1470,22,4900,42,4858,174841,1691,173150,1377,18,1359,0,95.43621858,Arch
67,3375,3591,216,6966,3,0,3,64,849,5,36,5.314625447,0,2,52,2,4894,0,4894,173890,0,173890,1389,0,1389,0,95.40229885,Arch
67,3594,3378,216,6972,0,3,3,62,322,5,36,5.319998809,432,1,47,1,4914,48,4866,175401,1914,173487,1379,20,1359,1,96.41829229,Arch
69,3388,3591,203,6979,5,0,5,64,855,5,38,5.325754221,0,2,399,11,4960,0,4960,175592,0,175592,1414,0,1414,0,96.41829229,Arch
67,3594,3378,216,6972,0,3,3,62,322,5,36,5.319998809,432,1,395,10,4914,48,4866,175401,1914,173487,1379,20,1359,0,96.41829229,Arch
71,3418,3593,175,7011,6,0,6,64,805,5,38,5.344302466,0,2,400,12,4978,0,4978,176387,0,176387,1430,0,1430,0,96.42253392,Arch
67,3594,3378,216,6972,0,3,3,62,322,5,36,5.319998809,432,1,396,11,4914,48,4866,175401,1914,173487,1379,20,1359,0,96.43607786,Arch
67,3375,3591,216,6966,3,0,3,64,849,5,36,5.314625447,0,2,1462,13,4894,0,4894,173890,0,173890,1389,0,1389,0,96.43607786,Arch
5,228,118,110,346,1,1,2,9,498,1,4,1.365397349,108,1,9,3,76,9,67,3682,477,3205,30,4,26,1,97.67866458,Arch
74,3674,1546,2128,5220,15,0,15,15,967,2,16,4.948043309,0,3,2,0,2050,0,2050,111318,0,111318,1023,0,1023,0,92.04522579,Arch
78,1770,3869,2099,5639,2,5,7,76,570,2,19,5.063213901,1646,2,120,6,2149,227,1922,112207,11380,100827,988,163,825,1,92.00979899,Arch
79,3865,1769,2096,5634,15,1,16,15,720,2,20,5.07444485,108,3,94,9,2213,9,2204,119817,477,119340,1066,4,1062,1,92.00979899,Arch
77,1770,3868,2098,5638,2,8,10,14,580,2,18,5.061645867,2292,2,94,9,1925,227,1698,105589,11380,94209,923,163,760,1,92.00979899,Arch
85,4063,1766,2297,5829,21,1,22,38,729,5,24,5.1918078,108,5,1757,20,2598,9,2589,139586,477,139109,1254,4,1250,3,92.00979899,Arch
77,1770,3868,2098,5638,2,8,10,14,580,2,18,5.061645867,2292,2,1756,19,1925,227,1698,105589,11380,94209,923,163,760,3,92.00979899,Arch
78,3868,1771,2097,5639,15,1,16,15,730,2,19,5.076579706,108,3,95,10,2134,9,2125,116520,477,116043,1059,4,1055,1,92.00979899,Arch
77,1770,3868,2098,5638,2,8,10,14,580,2,18,5.061645867,2292,2,95,10,1925,227,1698,105589,11380,94209,923,163,760,1,92.00979899,Arch
81,3902,1786,2116,5688,15,1,16,40,724,2,21,5.117423911,108,3,621,10,2601,9,2592,134305,477,133828,1194,4,1190,1,92.00671141,Arch
77,1770,3868,2098,5638,2,8,10,14,580,2,18,5.061645867,2292,2,621,10,1925,227,1698,105589,11380,94209,923,163,760,1,92.01033522,Arch
80,3901,1774,2127,5675,16,1,17,15,776,2,21,5.105776342,108,3,622,10,2152,9,2143,118435,477,117958,1075,4,1071,1,92.01033522,Arch
77,1770,3868,2098,5638,2,8,10,14,580,2,18,5.061645867,2292,2,622,10,1925,227,1698,105589,11380,94209,923,163,760,1,92.01033522,Arch
78,3875,1777,2098,5652,15,1,16,15,731,2,19,5.083775618,108,3,96,9,2128,9,2119,116749,477,116272,1052,4,1048,0,92.01033522,Arch
77,1770,3868,2098,5638,2,8,10,14,580,2,18,5.061645867,2292,2,96,9,1925,227,1698,105589,11380,94209,923,163,760,0,92.01033522,Arch
77,3862,1764,2098,5626,15,1,16,15,731,2,18,5.064736824,108,3,1758,16,2105,9,2096,114900,477,114423,1043,4,1039,0,92.01033522,Arch
77,1770,3868,2098,5638,2,8,10,14,580,2,18,5.061645867,2292,2,623,9,1925,227,1698,105589,11380,94209,923,163,760,1,92.01033522,Arch
84,3863,1774,2089,5637,15,1,16,41,742,3,25,5.08042868,108,2,1760,14,2447,9,2438,125867,477,125390,1165,4,1161,0,92.01033522,Arch
84,1780,3869,2089,5649,8,8,16,41,572,3,25,5.077316388,2292,2,11,2,2266,227,2039,116602,11380,105222,1045,163,882,1,92.01033522,Arch
86,3871,1775,2096,5646,16,1,17,42,725,3,27,5.090659937,108,2,186,5,2479,9,2470,126894,477,126417,1176,4,1172,1,92.01033522,Arch
85,1780,3871,2091,5651,8,8,16,41,584,3,26,5.080087371,2292,2,187,6,2339,227,2112,118561,11380,107181,1082,163,919,1,92.01033522,Arch
78,3862,1786,2076,5648,15,1,16,40,731,2,19,5.081794761,108,3,112,3,2179,9,2170,117099,477,116622,1065,4,1061,1,91.98755617,Arch
79,1800,3877,2077,5677,3,8,11,39,573,3,20,5.08949107,2292,2,624,3,2017,227,1790,108466,11380,97086,952,163,789,0,91.98755617,Arch
82,3871,1779,2092,5650,15,1,16,28,736,3,22,5.085361816,108,3,1761,8,2328,9,2319,121060,477,120583,1112,4,1108,0,92.00055312,Arch
78,1778,3877,2099,5655,2,8,10,14,584,3,19,5.072521751,2292,2,1761,9,1938,227,1711,106161,11380,94781,928,163,765,0,92.00055312,Arch
148,3871,8461,4590,12332,15,69,84,15,1690,5,46,6.505828114,6795,2,122,1,2118,649,1469,115465,31087,84378,1048,328,720,1,91.5979862,Arch
148,8468,3878,4590,12346,72,8,80,14,425,5,46,6.504236405,2292,1,12,3,2582,227,2355,137064,11380,125684,1254,163,1091,1,91.5979862,Arch
149,3878,8462,4584,12340,16,71,87,15,1691,5,46,6.508838231,6797,2,123,2,2140,649,1491,116427,31087,85340,1054,328,726,1,91.5979862,Arch
148,8468,3878,4590,12346,72,8,80,14,425,5,46,6.504236405,2292,1,121,1,2582,227,2355,137064,11380,125684,1254,163,1091,1,91.5979862,Arch
148,3872,8462,4590,12334,15,71,86,15,1690,5,46,6.505948853,6797,2,44,0,2122,649,1473,115760,31087,84673,1050,328,722,1,91.5979862,Arch
148,8468,3878,4590,12346,72,8,80,14,425,5,46,6.504236405,2292,1,44,0,2582,227,2355,137064,11380,125684,1254,163,1091,1,91.5979862,Arch
148,3953,8448,4495,12401,15,71,86,15,1682,5,46,6.508388788,6797,2,6,2,2133,649,1484,116390,31087,85303,1055,328,727,0,91.5979862,Arch
146,8395,3941,4454,12336,72,8,80,14,435,5,46,6.489945387,2345,1,45,1,2574,234,2340,136800,11807,124993,1248,166,1082,0,91.5979862,Arch
146,3935,8389,4454,12324,15,71,86,16,1678,5,46,6.491645776,6797,2,46,2,2137,649,1488,117911,31087,86824,1059,328,731,0,91.5979862,Arch
146,8395,3941,4454,12336,72,8,80,14,435,5,46,6.489945387,2345,1,122,2,2574,234,2340,136800,11807,124993,1248,166,1082,1,91.5979862,Arch
147,3971,8389,4418,12360,16,71,87,16,1677,5,47,6.501468336,6797,2,97,0,2159,649,1510,121672,31087,90585,1075,328,747,0,91.5979862,Arch
146,8395,3941,4454,12336,72,8,80,14,435,5,46,6.489945387,2345,1,97,0,2574,234,2340,136800,11807,124993,1248,166,1082,0,91.5979862,Arch
148,3935,8398,4463,12333,15,71,86,27,1676,6,48,6.496288377,6797,2,125,3,2297,649,1648,125278,31087,94191,1089,328,761,1,91.5979862,Arch
148,8404,3941,4463,12345,74,8,82,26,425,6,48,6.494585738,2345,1,98,1,2735,234,2501,144215,11807,132408,1278,166,1112,1,91.5979862,Arch
149,3942,8399,4457,12341,15,71,86,27,1676,7,49,6.499877785,6797,2,37,0,2306,649,1657,125626,31087,94539,1091,328,763,1,91.5979862,Arch
148,8404,3941,4463,12345,74,8,82,26,425,6,48,6.494585738,2345,1,37,0,2735,234,2501,144215,11807,132408,1278,166,1112,1,91.5979862,Arch
149,4067,8517,4450,12584,15,71,86,27,1676,7,49,6.507850682,6797,2,1762,2,2358,649,1709,127455,31087,96368,1095,328,767,0,91.5979862,Arch
149,8523,4073,4450,12596,74,8,82,26,425,7,49,6.506198634,2345,1,1762,5,2793,234,2559,146327,11807,134520,1283,166,1117,1,91.5979862,Arch
150,4080,8518,4438,12598,15,71,86,59,1669,7,50,6.513126624,6797,2,99,2,2605,649,1956,135391,31087,104304,1178,328,850,0,91.5979862,Arch
149,8523,4073,4450,12596,74,8,82,26,425,7,49,6.506198634,2345,1,99,2,2793,234,2559,146327,11807,134520,1283,166,1117,0,91.5979862,Arch
149,4067,8517,4450,12584,15,71,86,27,1676,7,49,6.507850682,6797,2,126,4,2358,649,1709,127455,31087,96368,1095,328,767,1,91.5979862,Arch
149,8523,4073,4450,12596,74,8,82,26,425,7,49,6.506198634,2345,1,123,2,2793,234,2559,146327,11807,134520,1283,166,1117,1,91.5979862,Arch
149,4067,8517,4450,12584,15,71,86,27,1676,7,49,6.507850682,6797,2,127,5,2358,649,1709,127455,31087,96368,1095,328,767,1,91.5979862,Arch
149,8523,4073,4450,12596,74,8,82,26,425,7,49,6.506198634,2345,1,124,3,2793,234,2559,146327,11807,134520,1283,166,1117,1,91.5979862,Arch
149,4067,8517,4450,12584,15,71,86,27,1676,7,49,6.507850682,6797,2,1764,3,2358,649,1709,127455,31087,96368,1095,328,767,1,91.5979862,Arch
149,8523,4073,4450,12596,74,8,82,26,425,7,49,6.506198634,2345,1,1763,3,2793,234,2559,146327,11807,134520,1283,166,1117,1,91.5979862,Arch
149,4067,8517,4450,12584,15,71,86,27,1676,7,49,6.507850682,6797,2,128,6,2358,649,1709,127455,31087,96368,1095,328,767,1,91.5979862,Arch
149,8523,4073,4450,12596,74,8,82,26,425,7,49,6.506198634,2345,1,125,4,2793,234,2559,146327,11807,134520,1283,166,1117,1,91.5979862,Arch
149,4067,8517,4450,12584,15,71,86,27,1676,7,49,6.507850682,6797,2,47,3,2358,649,1709,127455,31087,96368,1095,328,767,0,91.5979862,Arch
149,8523,4073,4450,12596,74,8,82,26,425,7,49,6.506198634,2345,1,46,2,2793,234,2559,146327,11807,134520,1283,166,1117,0,91.5979862,Arch
149,4067,8517,4450,12584,15,71,86,27,1676,7,49,6.507850682,6797,2,48,4,2358,649,1709,127455,31087,96368,1095,328,767,0,91.5979862,Arch
149,8523,4073,4450,12596,74,8,82,26,425,7,49,6.506198634,2345,1,47,3,2793,234,2559,146327,11807,134520,1283,166,1117,0,91.5979862,Arch
149,4087,8517,4430,12604,15,71,86,27,1674,7,49,6.506398834,6797,2,49,5,2358,649,1709,127455,31087,96368,1095,328,767,0,91.5979862,Arch
149,8523,4073,4450,12596,74,8,82,26,427,7,49,6.506198634,2345,1,48,4,2793,234,2559,146327,11807,134520,1283,166,1117,0,91.5979862,Arch
149,4067,8517,4450,12584,15,71,86,27,1674,7,49,6.507850682,6797,2,1765,4,2358,649,1709,127455,31087,96368,1095,328,767,1,91.5979862,Arch
149,8523,4073,4450,12596,74,8,82,26,427,7,49,6.506198634,2345,1,1764,4,2793,234,2559,146327,11807,134520,1283,166,1117,1,91.5979862,Arch
155,4866,8464,3598,13330,21,69,90,27,1561,7,51,6.584669805,6721,2,625,1,2446,646,1800,131614,30959,100655,1124,325,799,1,91.56981076,Arch
160,8369,5121,3248,13490,67,14,81,26,395,7,55,6.6229087,3112,1,100,3,2793,320,2473,146451,15863,130588,1283,193,1090,1,91.56981076,Arch
155,4866,8464,3598,13330,21,64,85,27,1561,7,51,6.584669805,6501,2,627,3,2446,646,1800,131614,30959,100655,1124,325,799,1,91.56981076,Arch
160,8369,5121,3248,13490,67,14,81,26,395,7,55,6.6229087,3112,1,1765,5,2793,320,2473,146451,15863,130588,1283,193,1090,1,91.56981076,Arch
155,4865,8464,3599,13329,21,64,85,27,1561,7,51,6.584720821,6501,2,1767,6,2446,646,1800,131612,30959,100653,1124,325,799,0,91.56981076,Arch
160,8369,5120,3249,13489,67,14,81,26,395,7,55,6.62296067,3111,1,126,5,2793,320,2473,146451,15861,130590,1283,193,1090,1,91.56981076,Arch
155,4865,8464,3599,13329,21,64,85,27,1561,7,51,6.584720821,6501,2,628,4,2446,646,1800,131612,30959,100653,1124,325,799,1,91.56981076,Arch
167,8774,5212,3562,13986,72,13,85,26,381,7,56,6.70960711,2293,1,44,0,2817,242,2575,147895,11242,136653,1302,148,1154,1,91.53230311,Arch
155,4891,8502,3611,13393,21,64,85,27,1557,7,51,6.592853262,6501,2,44,0,2445,646,1799,131366,30959,100407,1123,325,798,1,91.56648926,Arch
160,8407,5190,3217,13597,67,11,78,26,395,7,55,6.629878545,2616,1,625,1,2793,328,2465,146451,16182,130269,1283,194,1089,1,91.56648926,Arch
5,112,4,108,116,4,0,4,82,290,2,3,1.404913477,0,6,1039,2,841,0,841,32621,0,32621,406,0,406,1,96.23811492,Arch
1,27,16,11,43,0,0,0,7,251,1,1,0.0,0,5,682,6,48,0,48,1428,0,1428,19,0,19,2,97.6768501,Arch
3,26,17,9,43,1,0,1,10,890,2,3,1.365201272,0,3,1321,21,153,0,153,4547,0,4547,36,0,36,1,95.65161207,Arch
6,496,94,402,590,5,0,5,73,143,2,3,1.819860782,0,1,539,3,336,0,336,11374,0,11374,54,0,54,1,96.55107896,Arch
34,392,0,392,392,34,0,34,1,0,1,7,2.72319443,0,1,1331,19,899,0,899,32598,0,32598,467,0,467,1,95.1316645,Arch
5,31,6,25,37,3,0,3,18,780,2,4,2.039801005,0,3,356,0,93,0,93,5477,0,5477,47,0,47,1,95.47997439,Arch
7,404,246,158,650,0,0,0,124,529,1,7,1.945498492,0,2,1335,17,642,0,642,36296,0,36296,222,0,222,1,94.71890003,Arch
4,181,4,177,185,2,0,2,11,456,3,4,0.866084366,0,1,499,10,112,0,112,4067,0,4067,24,0,24,1,94.26880719,Arch
23,1969,58,1911,2027,17,0,17,28,209,2,10,3.967662873,0,1,1339,7,432,0,432,18206,0,18206,171,0,171,1,97.24396362,Arch
31,655,640,15,1295,0,0,0,87,64,1,4,4.147865312,0,1,564,17,1808,0,1808,54131,0,54131,272,0,272,0,94.67818171,Arch
280,2639,2611,28,5250,0,0,0,86,207,4,90,7.104122895,0,1,557,10,7009,0,7009,343596,0,343596,2141,0,2141,1,94.62381258,Arch
38,466,576,110,1042,0,2,2,127,824,2,23,4.661556328,74,2,1352,13,1816,0,1816,85778,125,85653,692,0,692,1,95.16091821,Arch
334,3523,3562,39,7085,2,3,5,126,592,5,116,7.425498966,132,10,565,18,9346,4,9342,453923,232,453691,3018,4,3014,0,93.00339758,Arch
349,3622,3735,113,7357,3,2,5,127,242,5,123,7.495769679,132,10,1354,13,10044,14,10030,487454,497,486957,3423,13,3410,1,92.98857486,Arch
353,3727,3708,19,7435,3,1,4,126,584,5,127,7.513754842,56,10,517,4,10248,4,10244,494530,232,494298,3501,4,3497,0,92.98857486,Arch
357,3720,3886,166,7606,6,2,8,127,253,5,129,7.533500492,132,10,76,3,10291,14,10277,497160,497,496663,3524,13,3511,1,92.97502029,Arch
365,3913,3872,41,7785,4,2,6,126,534,5,132,7.554992897,91,10,566,19,10625,8,10617,506636,501,506135,3635,8,3627,0,92.969431,Arch
41,794,162,632,956,17,0,17,89,0,1,5,4.86977578,0,1,569,22,2133,0,2133,73277,0,73277,331,0,331,0,96.91716136,Arch
122,645,11949,11304,12594,1,63,64,90,977,1,7,6.443133141,7694,1,570,22,2006,1308,698,72364,47632,24732,352,641,289,0,95.32107749,Arch
453,15453,5008,10445,20461,93,3,96,127,290,5,135,7.729049839,209,10,558,10,11905,20,11885,554613,874,553739,4271,16,4255,0,93.52771181,Arch
452,4920,15589,10669,20509,5,84,89,126,643,5,135,7.727163063,11357,10,571,23,10611,1336,9275,509534,49121,460413,3653,660,2993,0,93.59469275,Arch
454,15455,5050,10405,20505,93,3,96,127,288,5,136,7.730321291,219,10,523,10,12132,20,12112,560063,876,559187,4320,16,4304,1,93.59469275,Arch
453,5079,15621,10542,20700,5,84,89,126,640,5,136,7.725814236,11357,10,572,22,10870,1336,9534,515768,49121,466647,3707,660,3047,0,93.59469275,Arch
457,15611,5217,10394,20828,93,3,96,127,293,5,137,7.742573251,219,10,229,0,12262,20,12242,564783,876,563907,4355,16,4339,1,93.57745673,Arch
459,5173,15930,10757,21103,5,87,92,126,628,5,139,7.759813655,11535,10,573,21,10983,1344,9639,520235,49866,470369,3735,666,3069,0,93.5587209,Arch
462,15820,5320,10500,21140,97,3,100,127,291,6,141,7.768104004,219,10,524,7,12341,20,12321,567692,876,566816,4383,16,4367,1,93.5587209,Arch
458,5194,15782,10588,20976,5,84,89,126,634,6,139,7.748468876,11357,10,574,22,11052,1336,9716,522327,49111,473216,3757,660,3097,0,93.26970497,Arch
462,15674,5341,10333,21015,94,3,97,127,291,6,142,7.757868363,219,10,61,0,12985,20,12965,584477,876,583601,4528,16,4512,1,93.26970497,Arch
461,5215,15814,10599,21029,5,84,89,126,629,6,142,7.755957459,11357,10,578,26,11704,1336,10368,540001,49111,490890,3908,660,3248,0,93.26970497,Arch
466,15700,5368,10332,21068,94,3,97,127,287,6,145,7.765165762,219,10,62,1,13126,20,13106,588691,876,587815,4582,16,4566,0,93.26970497,Arch
16,288,240,48,528,4,0,4,128,484,2,9,2.619859052,0,6,1360,12,1438,0,1438,64704,0,64704,573,0,573,1,93.86001304,Arch
481,5506,16258,10752,21764,5,85,90,126,606,6,147,7.810608139,11408,10,579,27,13185,1339,11846,594035,49338,544697,4621,663,3958,0,94.03714886,Arch
483,16146,5641,10505,21787,102,3,105,128,287,6,148,7.818324898,219,10,281,0,14539,20,14519,641809,876,640933,5261,16,5245,1,94.03714886,Arch
492,5563,16619,11056,22182,7,87,94,126,599,7,155,7.851114832,11554,10,581,26,14032,1346,12686,621014,49925,571089,4854,668,4186,0,94.00663012,Arch
492,16295,5700,10595,21995,102,3,105,128,287,7,153,7.843487649,219,10,566,11,15392,20,15372,668103,876,667227,5492,16,5476,0,94.02402205,Arch
491,5577,16438,10861,22015,7,85,92,126,595,7,153,7.841224566,11408,10,587,32,14066,1339,12727,621548,49338,572210,4860,663,4197,0,94.02402205,Arch
493,16515,5702,10813,22217,103,3,106,128,289,7,154,7.84600204,219,10,569,13,15412,20,15392,669949,876,669073,5501,16,5485,1,94.02402205,Arch
492,5579,16441,10862,22020,7,84,91,126,595,7,153,7.842314682,10916,10,589,32,14157,1339,12818,623944,47622,576322,4882,663,4219,1,94.02402205,Arch
493,16298,5702,10596,22000,101,3,104,128,287,7,153,7.844577944,219,10,283,2,15487,20,15467,670531,876,669655,5514,16,5498,1,94.02402205,Arch
493,5588,16457,10869,22045,7,85,92,126,592,7,153,7.844148512,11408,10,591,34,14188,1339,12849,625049,49338,575711,4888,663,4225,0,94.02402205,Arch
493,16425,5737,10688,22162,100,3,103,129,287,7,153,7.854098117,219,10,1365,13,15527,20,15507,671829,876,670953,5520,16,5504,0,94.02402205,Arch
492,5614,16568,10954,22182,7,82,89,126,592,7,153,7.851852339,11154,10,593,28,14181,1305,12876,624515,48146,576369,4884,654,4230,0,94.02402205,Arch
494,16465,5738,10727,22203,101,3,104,129,292,7,154,7.85893682,219,10,574,16,15549,20,15529,674164,876,673288,5531,16,5515,0,94.02402205,Arch
492,5614,16568,10954,22182,7,85,92,126,592,7,153,7.851852339,11408,10,594,29,14183,1339,12844,624541,49350,575191,4884,663,4221,0,94.02402205,Arch
493,16430,5751,10679,22181,100,3,103,129,292,7,153,7.856034142,219,10,575,17,15529,20,15509,671897,876,671021,5520,16,5504,0,94.02402205,Arch
492,5628,16573,10945,22201,7,85,92,126,592,7,153,7.853788595,11408,10,599,33,14183,1339,12844,624597,49350,575247,4884,663,4221,0,94.02402205,Arch
495,16498,5752,10746,22250,101,3,104,129,291,7,155,7.864478191,219,10,1366,9,15890,20,15870,683573,876,682697,5632,16,5616,1,93.89455727,Arch
494,5629,16641,11012,22270,7,86,93,126,586,7,155,7.86223604,11460,10,600,34,14538,1342,13196,635994,49549,586445,4993,665,4328,0,93.89455727,Arch
496,16501,5755,10746,22256,101,3,104,129,291,7,156,7.865943404,219,10,577,19,15922,20,15902,688204,876,687328,5659,16,5643,0,93.89455727,Arch
494,5629,16641,11012,22270,7,86,93,126,586,7,155,7.86223604,11460,10,601,35,14538,1342,13196,635994,49549,586445,4993,665,4328,0,93.89455727,Arch
495,16588,5787,10801,22375,101,3,104,129,289,7,155,7.868645093,219,10,578,20,15897,20,15877,683718,876,682842,5634,16,5618,0,93.87058669,Arch
497,5689,16760,11071,22449,7,86,93,126,583,7,155,7.876588965,11460,10,602,36,14687,1342,13345,642308,49549,592759,5069,665,4404,0,93.87058669,Arch
